timestamp,state,year,constituency,candidate_name,url,reason
2025-06-03T22:30:53.652983,Arunachal_Pradesh,2009,Changlang North,ThinghaapTaiju,https://www.myneta.info/an2009/candidate.php?candidate_id=140,No candidate image directory references found
2025-06-03T22:30:54.504971,Arunachal_Pradesh,2009,Changlang South,Phosum Khimhun,https://www.myneta.info/an2009/candidate.php?candidate_id=137,No candidate image directory references found
2025-06-03T22:30:55.168333,Arunachal_Pradesh,2009,Chayangtajo,Karya Bagang,https://www.myneta.info/an2009/candidate.php?candidate_id=19,No candidate image directory references found
2025-06-03T22:30:56.061057,Arunachal_Pradesh,2009,Chowkham,Chow Tewa Mein,https://www.myneta.info/an2009/candidate.php?candidate_id=119,No candidate image directory references found
2025-06-03T22:30:56.953806,Arunachal_Pradesh,2009,Dambuk,JOMIN TAYENG,https://www.myneta.info/an2009/candidate.php?candidate_id=4,No candidate image directory references found
2025-06-03T22:30:57.828208,Arunachal_Pradesh,2009,Daporijo,Tapen Siga,https://www.myneta.info/an2009/candidate.php?candidate_id=58,No candidate image directory references found
2025-06-03T22:30:58.730398,Arunachal_Pradesh,2009,Dirang,PHURPA TSERING,https://www.myneta.info/an2009/candidate.php?candidate_id=6,No candidate image directory references found
2025-06-03T22:30:59.631247,Arunachal_Pradesh,2009,Doimukh,Nabam Rebia,https://www.myneta.info/an2009/candidate.php?candidate_id=31,No candidate image directory references found
2025-06-03T22:31:00.257891,Arunachal_Pradesh,2009,Dumporijo,Takar Marde,https://www.myneta.info/an2009/candidate.php?candidate_id=66,No candidate image directory references found
2025-06-03T22:31:01.161621,Arunachal_Pradesh,2009,Hayuliang,Kalikho Pul,https://www.myneta.info/an2009/candidate.php?candidate_id=115,No candidate image directory references found
2025-06-03T22:31:02.024587,Arunachal_Pradesh,2009,Itanagar,Techi Kaso,https://www.myneta.info/an2009/candidate.php?candidate_id=28,No candidate image directory references found
2025-06-03T22:31:02.779964,Arunachal_Pradesh,2009,Kanubari,Newlai Tingkhatra,https://www.myneta.info/an2009/candidate.php?candidate_id=154,No candidate image directory references found
2025-06-03T22:31:03.639629,Arunachal_Pradesh,2009,Khonsa East,Kamthok Lowang,https://www.myneta.info/an2009/candidate.php?candidate_id=146,No candidate image directory references found
2025-06-03T22:31:04.298130,Arunachal_Pradesh,2009,Khonsa West,Yumsem Matey,https://www.myneta.info/an2009/candidate.php?candidate_id=150,No candidate image directory references found
2025-06-03T22:31:05.188907,Arunachal_Pradesh,2009,Koloriang,Lokam Tassar,https://www.myneta.info/an2009/candidate.php?candidate_id=51,No candidate image directory references found
2025-06-03T22:31:06.094633,Arunachal_Pradesh,2009,Lekang,Chowna Mein,https://www.myneta.info/an2009/candidate.php?candidate_id=124,No candidate image directory references found
2025-06-03T22:31:06.978073,Arunachal_Pradesh,2009,Likabali,Jomde Kena,https://www.myneta.info/an2009/candidate.php?candidate_id=70,No candidate image directory references found
2025-06-03T22:31:07.832130,Arunachal_Pradesh,2009,Liromoba,Jarbom Gamlin,https://www.myneta.info/an2009/candidate.php?candidate_id=68,No candidate image directory references found
2025-06-03T22:31:08.457894,Arunachal_Pradesh,2009,Longding Pumao,Thangwang Wangham,https://www.myneta.info/an2009/candidate.php?candidate_id=156,No candidate image directory references found
2025-06-03T22:31:09.275916,Arunachal_Pradesh,2009,LUMLA,JAMBEY TASHI,https://www.myneta.info/an2009/candidate.php?candidate_id=161,No candidate image directory references found
2025-06-03T22:31:10.105161,Arunachal_Pradesh,2009,Mariyang_Geku,J.K.Panggeng,https://www.myneta.info/an2009/candidate.php?candidate_id=103,No candidate image directory references found
2025-06-03T22:31:10.838114,Arunachal_Pradesh,2009,Mebo,Ralom Borang,https://www.myneta.info/an2009/candidate.php?candidate_id=101,No candidate image directory references found
2025-06-03T22:31:11.674435,Arunachal_Pradesh,2009,Mechuka,Pasang Dorjee Sona,https://www.myneta.info/an2009/candidate.php?candidate_id=84,No candidate image directory references found
2025-06-03T22:31:12.515602,Arunachal_Pradesh,2009,Miao,Kamlung Mosang,https://www.myneta.info/an2009/candidate.php?candidate_id=132,No candidate image directory references found
2025-06-03T22:31:13.447823,Arunachal_Pradesh,2009,MUKTO,DORJEE KHANDU,https://www.myneta.info/an2009/candidate.php?candidate_id=162,No candidate image directory references found
2025-06-03T22:31:14.133558,Arunachal_Pradesh,2009,Nacho,Tanga Byaling,https://www.myneta.info/an2009/candidate.php?candidate_id=53,No candidate image directory references found
2025-06-03T22:31:14.997135,Arunachal_Pradesh,2009,Nampong,Setong Sena,https://www.myneta.info/an2009/candidate.php?candidate_id=134,No candidate image directory references found
2025-06-03T22:31:15.965270,Arunachal_Pradesh,2009,Namsai,Nang Sati Mein,https://www.myneta.info/an2009/candidate.php?candidate_id=123,No candidate image directory references found
2025-06-03T22:31:16.653391,Arunachal_Pradesh,2009,Namsang,Wangki Lowang,https://www.myneta.info/an2009/candidate.php?candidate_id=142,No candidate image directory references found
2025-06-03T22:31:17.552385,Arunachal_Pradesh,2009,Nari Koyu,Tako Dabi,https://www.myneta.info/an2009/candidate.php?candidate_id=94,No candidate image directory references found
2025-06-03T22:31:18.265232,Arunachal_Pradesh,2009,Nyapin,Bamang Felix,https://www.myneta.info/an2009/candidate.php?candidate_id=46,No candidate image directory references found
2025-06-03T22:31:19.115446,Arunachal_Pradesh,2009,PAKKE KESSANG,Atum Welly,https://www.myneta.info/an2009/candidate.php?candidate_id=24,No candidate image directory references found
2025-06-03T22:31:19.984357,Arunachal_Pradesh,2009,Palin,Takam Tagar,https://www.myneta.info/an2009/candidate.php?candidate_id=45,No candidate image directory references found
2025-06-03T22:31:20.816761,Arunachal_Pradesh,2009,Pangin,Tapang Taloh,https://www.myneta.info/an2009/candidate.php?candidate_id=92,No candidate image directory references found
2025-06-03T22:31:21.735733,Arunachal_Pradesh,2009,Pasighat East,Bosiram Siram,https://www.myneta.info/an2009/candidate.php?candidate_id=97,No candidate image directory references found
2025-06-03T22:31:22.618391,Arunachal_Pradesh,2009,Pasighat West,Dr. Tangor Tapak,https://www.myneta.info/an2009/candidate.php?candidate_id=96,No candidate image directory references found
2025-06-03T22:31:23.379165,Arunachal_Pradesh,2009,Raga,Nido Pavitra,https://www.myneta.info/an2009/candidate.php?candidate_id=63,No candidate image directory references found
2025-06-03T22:31:24.063239,Arunachal_Pradesh,2009,Roing,SHRI LAETA UMBREY,https://www.myneta.info/an2009/candidate.php?candidate_id=2,No candidate image directory references found
2025-06-03T22:31:24.874301,Arunachal_Pradesh,2009,Rumgong,Tamiyo Taga,https://www.myneta.info/an2009/candidate.php?candidate_id=81,No candidate image directory references found
2025-06-03T22:31:25.775331,Arunachal_Pradesh,2009,Sagalee,Nabam Tuki,https://www.myneta.info/an2009/candidate.php?candidate_id=34,No candidate image directory references found
2025-06-03T22:31:26.969959,Arunachal_Pradesh,2009,SEPPA EAST,Tapuk Taku,https://www.myneta.info/an2009/candidate.php?candidate_id=21,No candidate image directory references found
2025-06-03T22:31:28.881629,Arunachal_Pradesh,2009,SEPPA WEST,Tani Loffa,https://www.myneta.info/an2009/candidate.php?candidate_id=23,No candidate image directory references found
2025-06-03T22:31:29.811397,Arunachal_Pradesh,2009,Tali,Er. Markio Tado,https://www.myneta.info/an2009/candidate.php?candidate_id=49,No candidate image directory references found
2025-06-03T22:31:30.659307,Arunachal_Pradesh,2009,Taliha,Punji Mara,https://www.myneta.info/an2009/candidate.php?candidate_id=55,No candidate image directory references found
2025-06-03T22:31:31.414381,Arunachal_Pradesh,2009,TAWANG,TSEWANG DHONDUP,https://www.myneta.info/an2009/candidate.php?candidate_id=163,No candidate image directory references found
2025-06-03T22:31:32.331023,Arunachal_Pradesh,2009,Tezu,Karikho Kri,https://www.myneta.info/an2009/candidate.php?candidate_id=112,No candidate image directory references found
2025-06-03T22:31:33.446064,Arunachal_Pradesh,2009,THRIZINO_BURAGAON,Kumsi Sidisow,https://www.myneta.info/an2009/candidate.php?candidate_id=12,No candidate image directory references found
2025-06-03T22:31:34.139094,Arunachal_Pradesh,2009,Tuting_Yingkiong,Alo Libang,https://www.myneta.info/an2009/candidate.php?candidate_id=88,No candidate image directory references found
2025-06-03T22:31:35.067247,Arunachal_Pradesh,2009,Ziro Hapoli,Padi Richo,https://www.myneta.info/an2009/candidate.php?candidate_id=40,No candidate image directory references found
2025-06-03T22:31:36.059755,Arunachal_Pradesh,2014,MEBO,Lombo Tayeng,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=89,No candidate image directory references found
2025-06-03T22:31:37.030588,Arunachal_Pradesh,2014,ALONG EAST,Jarkar Gamlin,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=76,No candidate image directory references found
2025-06-03T22:31:38.616868,Arunachal_Pradesh,2014,ALONG WEST,Tumke Bagra,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=74,No candidate image directory references found
2025-06-03T22:31:41.613840,Arunachal_Pradesh,2014,ANINI,Rajesh Tacho,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=17,No candidate image directory references found
2025-06-03T22:31:44.386716,Arunachal_Pradesh,2014,BAMENG,Kumar Waii,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=163,No candidate image directory references found
2025-06-03T22:31:45.462944,Arunachal_Pradesh,2014,BASAR,Gojen Gadi,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=13,No candidate image directory references found
2025-06-03T22:31:46.495417,Arunachal_Pradesh,2014,BOMDILA,Japu Deru,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=9,No candidate image directory references found
2025-06-03T22:31:47.535207,Arunachal_Pradesh,2014,BORDURIA- BOGAPANI,Wanglin Lowangdong,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=115,No candidate image directory references found
2025-06-03T22:31:48.541331,Arunachal_Pradesh,2014,CHANGLANG NORTH,Tesam Pongte,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=20,No candidate image directory references found
2025-06-03T22:31:49.584098,Arunachal_Pradesh,2014,CHANGLANG SOUTH,Phosum Khimhum,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=106,No candidate image directory references found
2025-06-03T22:31:50.616942,Arunachal_Pradesh,2014,CHAYANGTAJO,Karya Bagang,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=126,No candidate image directory references found
2025-06-03T22:31:51.608674,Arunachal_Pradesh,2014,DAMBUK,Smt Gum Tayeng,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=25,No candidate image directory references found
2025-06-03T22:31:52.593544,Arunachal_Pradesh,2014,DAPORIJO,Dikto Yekar,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=64,No candidate image directory references found
2025-06-03T22:31:53.539133,Arunachal_Pradesh,2014,DIRANG,Phurpa Tsering,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=2,No candidate image directory references found
2025-06-03T22:31:54.563854,Arunachal_Pradesh,2014,DUMPORIJO,Paknga Bage,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=29,No candidate image directory references found
2025-06-03T22:31:55.686959,Arunachal_Pradesh,2014,HAYULIANG,Kalikho Pul,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=135,No candidate image directory references found
2025-06-03T22:31:56.577646,Arunachal_Pradesh,2014,HAYULIANG (ST) : BYE ELECTION ON 19-11-2016,Dasanglu Pul,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=187,No candidate image directory references found
2025-06-03T22:31:57.468467,Arunachal_Pradesh,2014,ITANAGAR,Techi Kaso,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=30,No candidate image directory references found
2025-06-03T22:31:58.416452,Arunachal_Pradesh,2014,KALAKTANG,Tenzing Norbu Thongdok,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=4,No candidate image directory references found
2025-06-03T22:31:59.387862,Arunachal_Pradesh,2014,KANUBARI,Newlai Tingkhatra,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=142,No candidate image directory references found
2025-06-03T22:32:00.285769,Arunachal_Pradesh,2014,KHONSA EAST,Wanglam Sawin,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=15,No candidate image directory references found
2025-06-03T22:32:01.212791,Arunachal_Pradesh,2014,KHONSA WEST,Tirong Aboh,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=34,No candidate image directory references found
2025-06-03T22:32:02.387348,Arunachal_Pradesh,2014,KOLORIANG,Pani Taram,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=156,No candidate image directory references found
2025-06-03T22:32:03.544864,Arunachal_Pradesh,2014,LIKABALI,Jomde Kena,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=70,No candidate image directory references found
2025-06-03T22:32:04.637114,Arunachal_Pradesh,2014,LIROMOBA,Jarbom Gamlin,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=11,No candidate image directory references found
2025-06-03T22:32:05.738280,Arunachal_Pradesh,2014,LIROMOBA : BYE- ELECTION ON 13-02-2015,Nyamar Karbak,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=181,No candidate image directory references found
2025-06-03T22:32:06.742618,Arunachal_Pradesh,2014,LONGDING-PUMAO,Thangwang Wangham,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=118,No candidate image directory references found
2025-06-03T22:32:07.896282,Arunachal_Pradesh,2014,LUMLA,Jambey Tashi,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=35,No candidate image directory references found
2025-06-03T22:32:08.984465,Arunachal_Pradesh,2014,MARIYANG-GEKU,Olom Panyang,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=91,No candidate image directory references found
2025-06-03T22:32:09.930159,Arunachal_Pradesh,2014,MECHUKA,Pasang Dorjee Sona,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=119,No candidate image directory references found
2025-06-03T22:32:11.458464,Arunachal_Pradesh,2014,MIAO,Kamlung Mosang,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=37,No candidate image directory references found
2025-06-03T22:32:12.598577,Arunachal_Pradesh,2014,MUKTO,Pema Khandu,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=1,No candidate image directory references found
2025-06-03T22:32:13.672783,Arunachal_Pradesh,2014,NACHO,Tanga Byaling,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=38,No candidate image directory references found
2025-06-03T22:32:14.615203,Arunachal_Pradesh,2014,NAMPONG,Laisam Simai,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=39,No candidate image directory references found
2025-06-03T22:32:15.737054,Arunachal_Pradesh,2014,NAMSANG,Wangki Lowang,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=108,No candidate image directory references found
2025-06-03T22:32:16.857809,Arunachal_Pradesh,2014,NARI KOYU,Kento Rina,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=86,No candidate image directory references found
2025-06-03T22:32:17.812015,Arunachal_Pradesh,2014,NYAPIN,Bamang Felix,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=63,No candidate image directory references found
2025-06-03T22:32:19.631668,Arunachal_Pradesh,2014,PAKKE-KESSANG,Kameng Dolo,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=165,No candidate image directory references found
2025-06-03T22:32:20.754085,Arunachal_Pradesh,2014,PANGING,Tapang Taloh,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=83,No candidate image directory references found
2025-06-03T22:32:21.950146,Arunachal_Pradesh,2014,PASIGHAT EAST,Kaling Moyong,https://www.myneta.info/arunachal2014/candidate.php?candidate_id=169,No candidate image directory references found
